"site","plotID","warming","treatment","year","date","recorder","writer","name","value"
"Skjellingahaugen","Skj_6_2","C","E",2023,2023-08-09,"Mikel Moriana Armendariz","Mikel Moriana Armendariz","total_litter_cover",26
"Skjellingahaugen","Skj_6_2","C","E",2023,2023-08-09,"Mikel Moriana Armendariz","Mikel Moriana Armendariz","total_lichen_cover",1
"Skjellingahaugen","Skj_6_2","C","E",2023,2023-08-09,"Mikel Moriana Armendariz","Mikel Moriana Armendariz","total_bare_ground_cover",0
"Skjellingahaugen","Skj_6_2","C","E",2023,2023-08-09,"Mikel Moriana Armendariz","Mikel Moriana Armendariz","total_poo_cover",0
"Skjellingahaugen","Skj_6_2","C","E",2023,2023-08-09,"Mikel Moriana Armendariz","Mikel Moriana Armendariz","total_rock_cover",0
"Skjellingahaugen","Skj_6_2","C","E",2023,2023-08-09,"Mikel Moriana Armendariz","Mikel Moriana Armendariz","total_fungus_cover",0
"Skjellingahaugen","Skj_6_2","C","E",2023,2023-08-09,"Mikel Moriana Armendariz","Mikel Moriana Armendariz","vegetation_height_mean",61
"Skjellingahaugen","Skj_6_2","C","E",2023,2023-08-09,"Mikel Moriana Armendariz","Mikel Moriana Armendariz","moss_depth_mean",15
"Skjellingahaugen","Skj_6_6","W","E",2023,2023-08-07,"Mikel Moriana Armendariz","Mikel Moriana Armendariz","vegetation_cover",95
"Skjellingahaugen","Skj_6_6","W","E",2023,2023-08-07,"Mikel Moriana Armendariz","Mikel Moriana Armendariz","total_bryophyte_cover",7
"Skjellingahaugen","Skj_6_6","W","E",2023,2023-08-07,"Mikel Moriana Armendariz","Mikel Moriana Armendariz","total_litter_cover",15
"Skjellingahaugen","Skj_6_6","W","E",2023,2023-08-07,"Mikel Moriana Armendariz","Mikel Moriana Armendariz","total_lichen_cover",3
"Skjellingahaugen","Skj_6_6","W","E",2023,2023-08-07,"Mikel Moriana Armendariz","Mikel Moriana Armendariz","total_bare_ground_cover",0
"Skjellingahaugen","Skj_6_6","W","E",2023,2023-08-07,"Mikel Moriana Armendariz","Mikel Moriana Armendariz","total_poo_cover",0
"Skjellingahaugen","Skj_6_6","W","E",2023,2023-08-07,"Mikel Moriana Armendariz","Mikel Moriana Armendariz","total_rock_cover",0
"Skjellingahaugen","Skj_6_6","W","E",2023,2023-08-07,"Mikel Moriana Armendariz","Mikel Moriana Armendariz","total_fungus_cover",0
"Skjellingahaugen","Skj_6_6","W","E",2023,2023-08-07,"Mikel Moriana Armendariz","Mikel Moriana Armendariz","vegetation_height_mean",54
"Skjellingahaugen","Skj_6_6","W","E",2023,2023-08-07,"Mikel Moriana Armendariz","Mikel Moriana Armendariz","moss_depth_mean",12
"Skjellingahaugen","Skj_7_2","C","N",2023,2023-08-08,"Joachim Topper","Joachim Topper","vegetation_cover",80
"Skjellingahaugen","Skj_7_2","C","N",2023,2023-08-08,"Joachim Topper","Joachim Topper","total_bryophyte_cover",28
"Skjellingahaugen","Skj_7_2","C","N",2023,2023-08-08,"Joachim Topper","Joachim Topper","total_litter_cover",15
"Skjellingahaugen","Skj_7_2","C","N",2023,2023-08-08,"Joachim Topper","Joachim Topper","total_lichen_cover",1
"Skjellingahaugen","Skj_7_2","C","N",2023,2023-08-08,"Joachim Topper","Joachim Topper","total_bare_ground_cover",0
"Skjellingahaugen","Skj_7_2","C","N",2023,2023-08-08,"Joachim Topper","Joachim Topper","total_poo_cover",0
"Skjellingahaugen","Skj_7_2","C","N",2023,2023-08-08,"Joachim Topper","Joachim Topper","total_rock_cover",0
"Skjellingahaugen","Skj_7_2","C","N",2023,2023-08-08,"Joachim Topper","Joachim Topper","total_fungus_cover",0
"Skjellingahaugen","Skj_7_2","C","N",2023,2023-08-08,"Joachim Topper","Joachim Topper","vegetation_height_mean",70
"Skjellingahaugen","Skj_7_2","C","N",2023,2023-08-08,"Joachim Topper","Joachim Topper","moss_depth_mean",25
"Skjellingahaugen","Skj_7_5","W","C",2023,2023-08-08,"Joachim Topper","Joachim Topper","vegetation_cover",85
"Skjellingahaugen","Skj_7_5","W","C",2023,2023-08-08,"Joachim Topper","Joachim Topper","total_bryophyte_cover",4
"Skjellingahaugen","Skj_7_5","W","C",2023,2023-08-08,"Joachim Topper","Joachim Topper","total_litter_cover",27
"Skjellingahaugen","Skj_7_5","W","C",2023,2023-08-08,"Joachim Topper","Joachim Topper","total_lichen_cover",1
"Skjellingahaugen","Skj_7_5","W","C",2023,2023-08-08,"Joachim Topper","Joachim Topper","total_bare_ground_cover",0
"Skjellingahaugen","Skj_7_5","W","C",2023,2023-08-08,"Joachim Topper","Joachim Topper","total_poo_cover",0
"Skjellingahaugen","Skj_7_5","W","C",2023,2023-08-08,"Joachim Topper","Joachim Topper","total_rock_cover",0
"Skjellingahaugen","Skj_7_5","W","C",2023,2023-08-08,"Joachim Topper","Joachim Topper","total_fungus_cover",0
"Skjellingahaugen","Skj_7_5","W","C",2023,2023-08-08,"Joachim Topper","Joachim Topper","vegetation_height_mean",69
"Skjellingahaugen","Skj_7_5","W","C",2023,2023-08-08,"Joachim Topper","Joachim Topper","moss_depth_mean",24
"Ulvehaugen","Ulv_1_3","W","E",2023,2023-08-02,"Mikel Moriana Armendariz","Mikel Moriana Armendariz","vegetation_cover",91
"Ulvehaugen","Ulv_1_3","W","E",2023,2023-08-02,"Mikel Moriana Armendariz","Mikel Moriana Armendariz","total_bryophyte_cover",21
"Ulvehaugen","Ulv_1_3","W","E",2023,2023-08-02,"Mikel Moriana Armendariz","Mikel Moriana Armendariz","total_litter_cover",16
"Ulvehaugen","Ulv_1_3","W","E",2023,2023-08-02,"Mikel Moriana Armendariz","Mikel Moriana Armendariz","total_lichen_cover",1
"Ulvehaugen","Ulv_1_3","W","E",2023,2023-08-02,"Mikel Moriana Armendariz","Mikel Moriana Armendariz","total_bare_ground_cover",0
"Ulvehaugen","Ulv_1_3","W","E",2023,2023-08-02,"Mikel Moriana Armendariz","Mikel Moriana Armendariz","total_poo_cover",0
"Ulvehaugen","Ulv_1_3","W","E",2023,2023-08-02,"Mikel Moriana Armendariz","Mikel Moriana Armendariz","total_rock_cover",0
"Ulvehaugen","Ulv_1_3","W","E",2023,2023-08-02,"Mikel Moriana Armendariz","Mikel Moriana Armendariz","total_fungus_cover",1
"Ulvehaugen","Ulv_1_3","W","E",2023,2023-08-02,"Mikel Moriana Armendariz","Mikel Moriana Armendariz","vegetation_height_mean",30
"Ulvehaugen","Ulv_1_3","W","E",2023,2023-08-02,"Mikel Moriana Armendariz","Mikel Moriana Armendariz","moss_depth_mean",14
"Ulvehaugen","Ulv_1_4","C","E",2023,2023-08-01,"Mikel Moriana Armendariz","Mikel Moriana Armendariz","vegetation_cover",88
"Ulvehaugen","Ulv_1_4","C","E",2023,2023-08-01,"Mikel Moriana Armendariz","Mikel Moriana Armendariz","total_bryophyte_cover",10
"Ulvehaugen","Ulv_1_4","C","E",2023,2023-08-01,"Mikel Moriana Armendariz","Mikel Moriana Armendariz","total_litter_cover",16
"Ulvehaugen","Ulv_1_4","C","E",2023,2023-08-01,"Mikel Moriana Armendariz","Mikel Moriana Armendariz","total_lichen_cover",1
"Ulvehaugen","Ulv_1_4","C","E",2023,2023-08-01,"Mikel Moriana Armendariz","Mikel Moriana Armendariz","total_bare_ground_cover",0
"Ulvehaugen","Ulv_1_4","C","E",2023,2023-08-01,"Mikel Moriana Armendariz","Mikel Moriana Armendariz","total_poo_cover",0
"Ulvehaugen","Ulv_1_4","C","E",2023,2023-08-01,"Mikel Moriana Armendariz","Mikel Moriana Armendariz","total_rock_cover",0
"Ulvehaugen","Ulv_1_4","C","E",2023,2023-08-01,"Mikel Moriana Armendariz","Mikel Moriana Armendariz","total_fungus_cover",1
"Ulvehaugen","Ulv_1_4","C","E",2023,2023-08-01,"Mikel Moriana Armendariz","Mikel Moriana Armendariz","vegetation_height_mean",22
"Ulvehaugen","Ulv_1_4","C","E",2023,2023-08-01,"Mikel Moriana Armendariz","Mikel Moriana Armendariz","moss_depth_mean",8
"Ulvehaugen","Ulv_1_5","C","N",2023,2023-08-01,"Mikel Moriana Armendariz","Mikel Moriana Armendariz","vegetation_cover",91
"Ulvehaugen","Ulv_1_5","C","N",2023,2023-08-01,"Mikel Moriana Armendariz","Mikel Moriana Armendariz","total_bryophyte_cover",9
"Ulvehaugen","Ulv_1_5","C","N",2023,2023-08-01,"Mikel Moriana Armendariz","Mikel Moriana Armendariz","total_litter_cover",26
"Ulvehaugen","Ulv_1_5","C","N",2023,2023-08-01,"Mikel Moriana Armendariz","Mikel Moriana Armendariz","total_lichen_cover",0
"Ulvehaugen","Ulv_1_5","C","N",2023,2023-08-01,"Mikel Moriana Armendariz","Mikel Moriana Armendariz","total_bare_ground_cover",0
"Ulvehaugen","Ulv_1_5","C","N",2023,2023-08-01,"Mikel Moriana Armendariz","Mikel Moriana Armendariz","total_poo_cover",0
"Ulvehaugen","Ulv_1_5","C","N",2023,2023-08-01,"Mikel Moriana Armendariz","Mikel Moriana Armendariz","total_rock_cover",0
"Ulvehaugen","Ulv_1_5","C","N",2023,2023-08-01,"Mikel Moriana Armendariz","Mikel Moriana Armendariz","total_fungus_cover",1
"Ulvehaugen","Ulv_1_5","C","N",2023,2023-08-01,"Mikel Moriana Armendariz","Mikel Moriana Armendariz","vegetation_height_mean",23
"Ulvehaugen","Ulv_1_5","C","N",2023,2023-08-01,"Mikel Moriana Armendariz","Mikel Moriana Armendariz","moss_depth_mean",8
"Ulvehaugen","Ulv_2_1","W","N",2023,2023-08-01,"Joachim Topper","Joachim Topper","vegetation_cover",65
"Ulvehaugen","Ulv_2_1","W","N",2023,2023-08-01,"Joachim Topper","Joachim Topper","total_bryophyte_cover",30
"Ulvehaugen","Ulv_2_1","W","N",2023,2023-08-01,"Joachim Topper","Joachim Topper","total_litter_cover",13
"Ulvehaugen","Ulv_2_1","W","N",2023,2023-08-01,"Joachim Topper","Joachim Topper","total_lichen_cover",1
"Ulvehaugen","Ulv_2_1","W","N",2023,2023-08-01,"Joachim Topper","Joachim Topper","total_bare_ground_cover",0
"Ulvehaugen","Ulv_2_1","W","N",2023,2023-08-01,"Joachim Topper","Joachim Topper","total_poo_cover",0
"Ulvehaugen","Ulv_2_1","W","N",2023,2023-08-01,"Joachim Topper","Joachim Topper","total_rock_cover",0
"Ulvehaugen","Ulv_2_1","W","N",2023,2023-08-01,"Joachim Topper","Joachim Topper","total_fungus_cover",0
"Ulvehaugen","Ulv_2_1","W","N",2023,2023-08-01,"Joachim Topper","Joachim Topper","vegetation_height_mean",45
"Ulvehaugen","Ulv_2_1","W","N",2023,2023-08-01,"Joachim Topper","Joachim Topper","moss_depth_mean",18
"Ulvehaugen","Ulv_2_2","W","E",2023,2023-08-01,"Joachim Topper","Joachim Topper","vegetation_cover",70
"Ulvehaugen","Ulv_2_2","W","E",2023,2023-08-01,"Joachim Topper","Joachim Topper","total_bryophyte_cover",33
"Ulvehaugen","Ulv_2_2","W","E",2023,2023-08-01,"Joachim Topper","Joachim Topper","total_litter_cover",19
"Ulvehaugen","Ulv_2_2","W","E",2023,2023-08-01,"Joachim Topper","Joachim Topper","total_lichen_cover",2
"Ulvehaugen","Ulv_2_2","W","E",2023,2023-08-01,"Joachim Topper","Joachim Topper","total_bare_ground_cover",0
"Ulvehaugen","Ulv_2_2","W","E",2023,2023-08-01,"Joachim Topper","Joachim Topper","total_poo_cover",0
"Ulvehaugen","Ulv_2_2","W","E",2023,2023-08-01,"Joachim Topper","Joachim Topper","total_rock_cover",0
"Ulvehaugen","Ulv_2_2","W","E",2023,2023-08-01,"Joachim Topper","Joachim Topper","total_fungus_cover",0
"Ulvehaugen","Ulv_2_2","W","E",2023,2023-08-01,"Joachim Topper","Joachim Topper","vegetation_height_mean",39
"Ulvehaugen","Ulv_2_2","W","E",2023,2023-08-01,"Joachim Topper","Joachim Topper","moss_depth_mean",18
"Ulvehaugen","Ulv_2_5","C","N",2023,2023-08-01,"Joachim Topper","Joachim Topper","vegetation_cover",80
"Ulvehaugen","Ulv_2_5","C","N",2023,2023-08-01,"Joachim Topper","Joachim Topper","total_bryophyte_cover",21
"Ulvehaugen","Ulv_2_5","C","N",2023,2023-08-01,"Joachim Topper","Joachim Topper","total_litter_cover",25
"Ulvehaugen","Ulv_2_5","C","N",2023,2023-08-01,"Joachim Topper","Joachim Topper","total_lichen_cover",0
"Ulvehaugen","Ulv_2_5","C","N",2023,2023-08-01,"Joachim Topper","Joachim Topper","total_bare_ground_cover",0
"Ulvehaugen","Ulv_2_5","C","N",2023,2023-08-01,"Joachim Topper","Joachim Topper","total_poo_cover",0
"Ulvehaugen","Ulv_2_5","C","N",2023,2023-08-01,"Joachim Topper","Joachim Topper","total_rock_cover",0
"Ulvehaugen","Ulv_2_5","C","N",2023,2023-08-01,"Joachim Topper","Joachim Topper","total_fungus_cover",1
"Ulvehaugen","Ulv_2_5","C","N",2023,2023-08-01,"Joachim Topper","Joachim Topper","vegetation_height_mean",60
"Ulvehaugen","Ulv_2_5","C","N",2023,2023-08-01,"Joachim Topper","Joachim Topper","moss_depth_mean",18
"Ulvehaugen","Ulv_6_3","C","N",2023,2023-08-02,"Joachim Topper","Ragnhild Gya & Joachim Topper","vegetation_cover",70
"Ulvehaugen","Ulv_6_3","C","N",2023,2023-08-02,"Joachim Topper","Ragnhild Gya & Joachim Topper","total_bryophyte_cover",16
"Ulvehaugen","Ulv_6_3","C","N",2023,2023-08-02,"Joachim Topper","Ragnhild Gya & Joachim Topper","total_litter_cover",32
"Ulvehaugen","Ulv_6_3","C","N",2023,2023-08-02,"Joachim Topper","Ragnhild Gya & Joachim Topper","total_lichen_cover",0
"Ulvehaugen","Ulv_6_3","C","N",2023,2023-08-02,"Joachim Topper","Ragnhild Gya & Joachim Topper","total_bare_ground_cover",0
"Ulvehaugen","Ulv_6_3","C","N",2023,2023-08-02,"Joachim Topper","Ragnhild Gya & Joachim Topper","total_poo_cover",0
"Ulvehaugen","Ulv_6_3","C","N",2023,2023-08-02,"Joachim Topper","Ragnhild Gya & Joachim Topper","total_rock_cover",0
"Ulvehaugen","Ulv_6_3","C","N",2023,2023-08-02,"Joachim Topper","Ragnhild Gya & Joachim Topper","total_fungus_cover",0
"Ulvehaugen","Ulv_6_3","C","N",2023,2023-08-02,"Joachim Topper","Ragnhild Gya & Joachim Topper","vegetation_height_mean",46
"Ulvehaugen","Ulv_6_3","C","N",2023,2023-08-02,"Joachim Topper","Ragnhild Gya & Joachim Topper","moss_depth_mean",17
"Ulvehaugen","Ulv_3_3","W","N",2023,2023-08-01,"Vigdis Vandvik","Vigdis Vandvik","vegetation_cover",NA
"Ulvehaugen","Ulv_3_3","W","N",2023,2023-08-01,"Vigdis Vandvik","Vigdis Vandvik","total_bryophyte_cover",34
"Ulvehaugen","Ulv_3_3","W","N",2023,2023-08-01,"Vigdis Vandvik","Vigdis Vandvik","total_litter_cover",20
"Ulvehaugen","Ulv_3_3","W","N",2023,2023-08-01,"Vigdis Vandvik","Vigdis Vandvik","total_lichen_cover",0
"Ulvehaugen","Ulv_3_3","W","N",2023,2023-08-01,"Vigdis Vandvik","Vigdis Vandvik","total_bare_ground_cover",0
"Ulvehaugen","Ulv_3_3","W","N",2023,2023-08-01,"Vigdis Vandvik","Vigdis Vandvik","total_poo_cover",0
"Ulvehaugen","Ulv_3_3","W","N",2023,2023-08-01,"Vigdis Vandvik","Vigdis Vandvik","total_rock_cover",0
"Ulvehaugen","Ulv_3_3","W","N",2023,2023-08-01,"Vigdis Vandvik","Vigdis Vandvik","total_fungus_cover",0
"Ulvehaugen","Ulv_3_3","W","N",2023,2023-08-01,"Vigdis Vandvik","Vigdis Vandvik","vegetation_height_mean",66
"Ulvehaugen","Ulv_3_3","W","N",2023,2023-08-01,"Vigdis Vandvik","Vigdis Vandvik","moss_depth_mean",16
"Ulvehaugen","Ulv_3_5","C","E",2023,2023-08-01,"Vigdis Vandvik","Vigdis Vandvik","vegetation_cover",70
"Ulvehaugen","Ulv_3_5","C","E",2023,2023-08-01,"Vigdis Vandvik","Vigdis Vandvik","total_bryophyte_cover",30
"Ulvehaugen","Ulv_3_5","C","E",2023,2023-08-01,"Vigdis Vandvik","Vigdis Vandvik","total_litter_cover",12
"Ulvehaugen","Ulv_3_5","C","E",2023,2023-08-01,"Vigdis Vandvik","Vigdis Vandvik","total_lichen_cover",2
"Ulvehaugen","Ulv_3_5","C","E",2023,2023-08-01,"Vigdis Vandvik","Vigdis Vandvik","total_bare_ground_cover",0
"Ulvehaugen","Ulv_3_5","C","E",2023,2023-08-01,"Vigdis Vandvik","Vigdis Vandvik","total_poo_cover",0
"Ulvehaugen","Ulv_3_5","C","E",2023,2023-08-01,"Vigdis Vandvik","Vigdis Vandvik","total_rock_cover",0
"Ulvehaugen","Ulv_3_5","C","E",2023,2023-08-01,"Vigdis Vandvik","Vigdis Vandvik","total_fungus_cover",0
"Ulvehaugen","Ulv_3_5","C","E",2023,2023-08-01,"Vigdis Vandvik","Vigdis Vandvik","vegetation_height_mean",27
"Ulvehaugen","Ulv_3_5","C","E",2023,2023-08-01,"Vigdis Vandvik","Vigdis Vandvik","moss_depth_mean",13
"Ulvehaugen","Ulv_4_1","W","E",2023,2023-08-02,"Siri Lie Olsen","Siri Lie Olsen","vegetation_cover",97
"Ulvehaugen","Ulv_4_1","W","E",2023,2023-08-02,"Siri Lie Olsen","Siri Lie Olsen","total_bryophyte_cover",1
"Ulvehaugen","Ulv_4_1","W","E",2023,2023-08-02,"Siri Lie Olsen","Siri Lie Olsen","total_litter_cover",64
"Ulvehaugen","Ulv_4_1","W","E",2023,2023-08-02,"Siri Lie Olsen","Siri Lie Olsen","total_lichen_cover",0
"Ulvehaugen","Ulv_4_1","W","E",2023,2023-08-02,"Siri Lie Olsen","Siri Lie Olsen","total_bare_ground_cover",0
"Ulvehaugen","Ulv_4_1","W","E",2023,2023-08-02,"Siri Lie Olsen","Siri Lie Olsen","total_poo_cover",0
"Ulvehaugen","Ulv_4_1","W","E",2023,2023-08-02,"Siri Lie Olsen","Siri Lie Olsen","total_rock_cover",0
"Ulvehaugen","Ulv_4_1","W","E",2023,2023-08-02,"Siri Lie Olsen","Siri Lie Olsen","total_fungus_cover",0
"Ulvehaugen","Ulv_4_1","W","E",2023,2023-08-02,"Siri Lie Olsen","Siri Lie Olsen","vegetation_height_mean",104
"Ulvehaugen","Ulv_4_1","W","E",2023,2023-08-02,"Siri Lie Olsen","Siri Lie Olsen","moss_depth_mean",0
"Ulvehaugen","Ulv_4_3","W","N",2023,2023-08-01,"Siri Lie Olsen","Siri Lie Olsen","vegetation_cover",97
"Ulvehaugen","Ulv_4_3","W","N",2023,2023-08-01,"Siri Lie Olsen","Siri Lie Olsen","total_bryophyte_cover",1
"Ulvehaugen","Ulv_4_3","W","N",2023,2023-08-01,"Siri Lie Olsen","Siri Lie Olsen","total_litter_cover",39
"Ulvehaugen","Ulv_4_3","W","N",2023,2023-08-01,"Siri Lie Olsen","Siri Lie Olsen","total_lichen_cover",0
"Ulvehaugen","Ulv_4_3","W","N",2023,2023-08-01,"Siri Lie Olsen","Siri Lie Olsen","total_bare_ground_cover",0
"Ulvehaugen","Ulv_4_3","W","N",2023,2023-08-01,"Siri Lie Olsen","Siri Lie Olsen","total_poo_cover",0
"Ulvehaugen","Ulv_4_3","W","N",2023,2023-08-01,"Siri Lie Olsen","Siri Lie Olsen","total_rock_cover",0
"Ulvehaugen","Ulv_4_3","W","N",2023,2023-08-01,"Siri Lie Olsen","Siri Lie Olsen","total_fungus_cover",0
"Ulvehaugen","Ulv_4_3","W","N",2023,2023-08-01,"Siri Lie Olsen","Siri Lie Olsen","vegetation_height_mean",101
"Ulvehaugen","Ulv_4_3","W","N",2023,2023-08-01,"Siri Lie Olsen","Siri Lie Olsen","moss_depth_mean",4
"Ulvehaugen","Ulv_5_3","C","E",2023,2023-08-02,"Siri Lie Olsen","Siri Lie Olsen","vegetation_cover",90
"Ulvehaugen","Ulv_5_3","C","E",2023,2023-08-02,"Siri Lie Olsen","Siri Lie Olsen","total_bryophyte_cover",9
"Ulvehaugen","Ulv_5_3","C","E",2023,2023-08-02,"Siri Lie Olsen","Siri Lie Olsen","total_litter_cover",42
"Ulvehaugen","Ulv_5_3","C","E",2023,2023-08-02,"Siri Lie Olsen","Siri Lie Olsen","total_lichen_cover",1
"Ulvehaugen","Ulv_5_3","C","E",2023,2023-08-02,"Siri Lie Olsen","Siri Lie Olsen","total_bare_ground_cover",0
"Ulvehaugen","Ulv_5_3","C","E",2023,2023-08-02,"Siri Lie Olsen","Siri Lie Olsen","total_poo_cover",0
"Ulvehaugen","Ulv_5_3","C","E",2023,2023-08-02,"Siri Lie Olsen","Siri Lie Olsen","total_rock_cover",0
"Ulvehaugen","Ulv_5_3","C","E",2023,2023-08-02,"Siri Lie Olsen","Siri Lie Olsen","total_fungus_cover",0
"Ulvehaugen","Ulv_5_3","C","E",2023,2023-08-02,"Siri Lie Olsen","Siri Lie Olsen","vegetation_height_mean",81
"Ulvehaugen","Ulv_5_3","C","E",2023,2023-08-02,"Siri Lie Olsen","Siri Lie Olsen","moss_depth_mean",21
"Ulvehaugen","Ulv_5_5","C","N",2023,2023-08-01,"Vigdis Vandvik","Vigdis Vandvik","vegetation_cover",90
"Ulvehaugen","Ulv_5_5","C","N",2023,2023-08-01,"Vigdis Vandvik","Vigdis Vandvik","total_bryophyte_cover",40
"Ulvehaugen","Ulv_5_5","C","N",2023,2023-08-01,"Vigdis Vandvik","Vigdis Vandvik","total_litter_cover",22
"Ulvehaugen","Ulv_5_5","C","N",2023,2023-08-01,"Vigdis Vandvik","Vigdis Vandvik","total_lichen_cover",1
"Ulvehaugen","Ulv_5_5","C","N",2023,2023-08-01,"Vigdis Vandvik","Vigdis Vandvik","total_bare_ground_cover",0
"Ulvehaugen","Ulv_5_5","C","N",2023,2023-08-01,"Vigdis Vandvik","Vigdis Vandvik","total_poo_cover",0
"Ulvehaugen","Ulv_5_5","C","N",2023,2023-08-01,"Vigdis Vandvik","Vigdis Vandvik","total_rock_cover",0
"Ulvehaugen","Ulv_5_5","C","N",2023,2023-08-01,"Vigdis Vandvik","Vigdis Vandvik","total_fungus_cover",0
"Ulvehaugen","Ulv_5_5","C","N",2023,2023-08-01,"Vigdis Vandvik","Vigdis Vandvik","vegetation_height_mean",79
"Ulvehaugen","Ulv_5_5","C","N",2023,2023-08-01,"Vigdis Vandvik","Vigdis Vandvik","moss_depth_mean",18
"Ulvehaugen","Ulv_4_4","C","E",2023,2023-08-01,"Siri Lie Olsen","Siri Lie Olsen","vegetation_cover",90
"Ulvehaugen","Ulv_4_4","C","E",2023,2023-08-01,"Siri Lie Olsen","Siri Lie Olsen","total_bryophyte_cover",1
"Ulvehaugen","Ulv_4_4","C","E",2023,2023-08-01,"Siri Lie Olsen","Siri Lie Olsen","total_litter_cover",52
"Ulvehaugen","Ulv_4_4","C","E",2023,2023-08-01,"Siri Lie Olsen","Siri Lie Olsen","total_lichen_cover",0
"Ulvehaugen","Ulv_4_4","C","E",2023,2023-08-01,"Siri Lie Olsen","Siri Lie Olsen","total_bare_ground_cover",0
"Ulvehaugen","Ulv_4_4","C","E",2023,2023-08-01,"Siri Lie Olsen","Siri Lie Olsen","total_poo_cover",0
"Ulvehaugen","Ulv_4_4","C","E",2023,2023-08-01,"Siri Lie Olsen","Siri Lie Olsen","total_rock_cover",0
"Ulvehaugen","Ulv_4_4","C","E",2023,2023-08-01,"Siri Lie Olsen","Siri Lie Olsen","total_fungus_cover",0
"Ulvehaugen","Ulv_4_4","C","E",2023,2023-08-01,"Siri Lie Olsen","Siri Lie Olsen","vegetation_height_mean",79
"Ulvehaugen","Ulv_4_4","C","E",2023,2023-08-01,"Siri Lie Olsen","Siri Lie Olsen","moss_depth_mean",19
"Ulvehaugen","Ulv_6_1","C","E",2023,2023-08-02,"Ragnhild Gya","Ragnhild Gya","vegetation_cover",87
"Ulvehaugen","Ulv_6_1","C","E",2023,2023-08-02,"Ragnhild Gya","Ragnhild Gya","total_bryophyte_cover",11
"Ulvehaugen","Ulv_6_1","C","E",2023,2023-08-02,"Ragnhild Gya","Ragnhild Gya","total_litter_cover",27
"Ulvehaugen","Ulv_6_1","C","E",2023,2023-08-02,"Ragnhild Gya","Ragnhild Gya","total_lichen_cover",1
"Ulvehaugen","Ulv_6_1","C","E",2023,2023-08-02,"Ragnhild Gya","Ragnhild Gya","total_bare_ground_cover",0
"Ulvehaugen","Ulv_6_1","C","E",2023,2023-08-02,"Ragnhild Gya","Ragnhild Gya","total_poo_cover",0
"Ulvehaugen","Ulv_6_1","C","E",2023,2023-08-02,"Ragnhild Gya","Ragnhild Gya","total_rock_cover",0
"Ulvehaugen","Ulv_6_1","C","E",2023,2023-08-02,"Ragnhild Gya","Ragnhild Gya","total_fungus_cover",0
"Ulvehaugen","Ulv_6_1","C","E",2023,2023-08-02,"Ragnhild Gya","Ragnhild Gya","vegetation_height_mean",63
"Ulvehaugen","Ulv_6_1","C","E",2023,2023-08-02,"Ragnhild Gya","Ragnhild Gya","moss_depth_mean",13
"Ulvehaugen","Ulv_6_4","W","N",2023,2023-08-02,"Ragnhild Gya & Joachim Topper","Ragnhild Gya & Joachim Topper","vegetation_cover",93
"Ulvehaugen","Ulv_6_4","W","N",2023,2023-08-02,"Ragnhild Gya & Joachim Topper","Ragnhild Gya & Joachim Topper","total_bryophyte_cover",1
"Ulvehaugen","Ulv_6_4","W","N",2023,2023-08-02,"Ragnhild Gya & Joachim Topper","Ragnhild Gya & Joachim Topper","total_litter_cover",40
"Ulvehaugen","Ulv_6_4","W","N",2023,2023-08-02,"Ragnhild Gya & Joachim Topper","Ragnhild Gya & Joachim Topper","total_lichen_cover",0
"Ulvehaugen","Ulv_6_4","W","N",2023,2023-08-02,"Ragnhild Gya & Joachim Topper","Ragnhild Gya & Joachim Topper","total_bare_ground_cover",0
